"","V1","Subject","Age","Handedness","Sex","Condition","Cond_order","Dailyusage","Socialapps","Vision","date","set_size","correct_answer","response_time","response_timed_out","target_present","pressed_key"
"4992",4992,"11a303e3",31,"R","Male","Phone present","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_15h32.42.205",18,1,0.235708871624198,FALSE,TRUE,"x"
"4993",4993,"11a303e3",31,"R","Male","Phone present","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_15h32.42.205",12,1,0.266768657956846,FALSE,TRUE,"x"
"4994",4994,"11a303e3",31,"R","Male","Phone present","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_15h32.42.205",6,1,0.125361144492839,FALSE,TRUE,"x"
"4995",4995,"11a303e3",31,"R","Male","Phone present","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_15h32.42.205",18,1,0.45645775441845,FALSE,FALSE,"m"
"4996",4996,"11a303e3",31,"R","Male","Phone present","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_15h32.42.205",12,1,0.15683054956726,FALSE,TRUE,"x"
"4997",4997,"11a303e3",31,"R","Male","Phone present","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_15h32.42.205",12,1,0.264738373758496,FALSE,FALSE,"m"
"4998",4998,"11a303e3",31,"R","Male","Phone present","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_15h32.42.205",6,0,0.102244399848471,FALSE,TRUE,"x"
"4999",4999,"11a303e3",31,"R","Male","Phone present","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_15h32.42.205",12,1,0.126928381417881,FALSE,TRUE,"x"
"5000",5000,"11a303e3",31,"R","Male","Phone present","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_15h32.42.205",6,1,0.178771866517846,FALSE,FALSE,"m"
"5001",5001,"11a303e3",31,"R","Male","Phone present","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_15h32.42.205",18,1,0.281247790002972,FALSE,TRUE,"x"
"5002",5002,"11a303e3",31,"R","Male","Phone present","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_15h32.42.205",6,1,0.226786306857766,FALSE,TRUE,"x"
"5003",5003,"11a303e3",31,"R","Male","Phone present","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_15h32.42.205",12,1,0.299342252683001,FALSE,FALSE,"m"
"5004",5004,"11a303e3",31,"R","Male","Phone present","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_15h32.42.205",6,1,0.235726681134709,FALSE,TRUE,"x"
"5005",5005,"11a303e3",31,"R","Male","Phone present","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_15h32.42.205",18,0,0.38762399629019,FALSE,FALSE,"m"
"5006",5006,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",NA,0,NA,NA,NA,""
"5007",5007,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,0,0.371435151234927,FALSE,TRUE,"m"
"5008",5008,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.185129861770573,FALSE,TRUE,"x"
"5009",5009,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.151167125224495,FALSE,TRUE,"x"
"5010",5010,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.160089689990927,FALSE,FALSE,"m"
"5011",5011,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.18568195659644,FALSE,FALSE,"m"
"5012",5012,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.102173161806424,FALSE,TRUE,"x"
"5013",5013,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.181015864842338,FALSE,FALSE,"x"
"5014",5014,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.387784281884796,FALSE,FALSE,"m"
"5015",5015,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.123028098615788,FALSE,TRUE,"x"
"5016",5016,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.225842402800638,FALSE,TRUE,"x"
"5017",5017,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.367499249411811,FALSE,FALSE,"m"
"5018",5018,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.154978360474029,FALSE,TRUE,"x"
"5019",5019,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.185325766386203,FALSE,FALSE,"m"
"5020",5020,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,0,0.171024729445196,FALSE,TRUE,"m"
"5021",5021,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.338558794830072,FALSE,FALSE,"m"
"5022",5022,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.461622512466883,FALSE,FALSE,"m"
"5023",5023,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,0,0.163776258666877,FALSE,TRUE,"x"
"5024",5024,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.133820661985963,FALSE,TRUE,"x"
"5025",5025,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.362583824510543,FALSE,TRUE,"x"
"5026",5026,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.108228395380449,FALSE,TRUE,"x"
"5027",5027,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.327641564886314,FALSE,FALSE,"m"
"5028",5028,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.338487556788024,FALSE,FALSE,"m"
"5029",5029,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,0,0.269867512785906,FALSE,FALSE,"m"
"5030",5030,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.241176391351332,FALSE,FALSE,"m"
"5031",5031,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,0,0.152876838233631,FALSE,TRUE,"x"
"5032",5032,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.167925874616136,FALSE,FALSE,"m"
"5033",5033,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.152004172218551,FALSE,TRUE,"x"
"5034",5034,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.20252975354064,FALSE,TRUE,"x"
"5035",5035,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,0,0.203313372003161,FALSE,FALSE,"m"
"5036",5036,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.428585870467421,FALSE,FALSE,"m"
"5037",5037,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.285735786651955,FALSE,FALSE,"m"
"5038",5038,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.241229819882868,FALSE,FALSE,"x"
"5039",5039,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.141407513464007,FALSE,TRUE,"x"
"5040",5040,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,0,0.149368364662799,FALSE,TRUE,"x"
"5041",5041,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.400909891132022,FALSE,FALSE,"m"
"5042",5042,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.267320752782713,FALSE,TRUE,"x"
"5043",5043,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.21994745482122,FALSE,TRUE,"x"
"5044",5044,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.120516957633619,FALSE,TRUE,"x"
"5045",5045,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.216599266844994,FALSE,FALSE,"m"
"5046",5046,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,0,0.291577306099839,FALSE,FALSE,"m"
"5047",5047,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.167124446643103,FALSE,TRUE,"x"
"5048",5048,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.244756102964212,FALSE,FALSE,"m"
"5049",5049,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.187765669326325,FALSE,TRUE,"x"
"5050",5050,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.232627826305649,FALSE,FALSE,"m"
"5051",5051,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,0,0.191452238002276,FALSE,FALSE,"m"
"5052",5052,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.170793205808542,FALSE,FALSE,"m"
"5053",5053,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,0,0.229368685881983,FALSE,FALSE,"m"
"5054",5054,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,0,0.2558692375236,FALSE,TRUE,"x"
"5055",5055,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.191220714365622,FALSE,FALSE,"m"
"5056",5056,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,0,0.187819097857861,FALSE,TRUE,"x"
"5057",5057,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,0,0.222654500419019,FALSE,FALSE,"m"
"5058",5058,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.125022763793114,FALSE,TRUE,"x"
"5059",5059,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.176064820920047,FALSE,TRUE,"x"
"5060",5060,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.182298149599191,FALSE,FALSE,"m"
"5061",5061,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.170882253361101,FALSE,FALSE,"m"
"5062",5062,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.273322557825203,FALSE,FALSE,"m"
"5063",5063,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,0,0.240339344357276,FALSE,TRUE,"x"
"5064",5064,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.13814837304034,FALSE,TRUE,"x"
"5065",5065,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.123437717357561,FALSE,TRUE,"x"
"5066",5066,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.258718759205494,FALSE,FALSE,"m"
"5067",5067,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,0,0.16147883181085,FALSE,FALSE,"m"
"5068",5068,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.279039410699503,FALSE,FALSE,"m"
"5069",5069,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.269920941317442,FALSE,TRUE,"m"
"5070",5070,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.135316660868958,FALSE,TRUE,"x"
"5071",5071,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.216884219013183,FALSE,FALSE,"m"
"5072",5072,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.125770763234612,FALSE,TRUE,"x"
"5073",5073,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.152787790681072,FALSE,FALSE,"m"
"5074",5074,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.105450111740602,FALSE,TRUE,"x"
"5075",5075,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,0,0.117346864762511,FALSE,FALSE,"m"
"5076",5076,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.149012174452562,FALSE,FALSE,"m"
"5077",5077,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,0,0.20252975354064,FALSE,TRUE,"x"
"5078",5078,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.143152845494167,FALSE,TRUE,"x"
"5079",5079,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.155815407468085,FALSE,TRUE,"m"
"5080",5080,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.235299252882425,FALSE,FALSE,"m"
"5081",5081,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,0,0.263509517533179,FALSE,FALSE,"m"
"5082",5082,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.135655041568683,FALSE,TRUE,"x"
"5083",5083,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.186821765269198,FALSE,TRUE,"m"
"5084",5084,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.196349853393032,FALSE,TRUE,"x"
"5085",5085,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.145931129134014,FALSE,TRUE,"x"
"5086",5086,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,0,0.184880528623407,FALSE,FALSE,"m"
"5087",5087,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,0,0.193856521921374,FALSE,FALSE,"m"
"5088",5088,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.134871423106162,FALSE,TRUE,"x"
"5089",5089,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",6,1,0.19430175968417,FALSE,FALSE,"m"
"5090",5090,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.257863902700926,FALSE,TRUE,"m"
"5091",5091,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.323723472573709,FALSE,FALSE,"m"
"5092",5092,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,0,0.225379355527331,FALSE,FALSE,"m"
"5093",5093,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,1,0.190739857581803,FALSE,TRUE,"x"
"5094",5094,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.184257195755493,FALSE,TRUE,"x"
"5095",5095,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",18,1,0.178362247776074,FALSE,TRUE,"m"
"5096",5096,"22acf5a0",31,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.44.257",12,0,0.330455467547184,FALSE,FALSE,"m"
"5097",5097,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",NA,0,NA,NA,NA,""
"5098",5098,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",6,0,0.164987305381682,FALSE,TRUE,"x"
"5099",5099,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",6,1,0.252788192205052,FALSE,FALSE,"m"
"5100",5100,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",12,1,0.3438660289626,FALSE,FALSE,"m"
"5101",5101,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",6,1,0.140392371364832,FALSE,TRUE,"x"
"5102",5102,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",18,1,0.423367683887452,FALSE,TRUE,"x"
"5103",5103,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",6,1,0.155922264531156,FALSE,TRUE,"x"
"5104",5104,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",12,0,0.487855921450823,FALSE,FALSE,"m"
"5105",5105,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",6,1,0.216296505166292,FALSE,TRUE,"x"
"5106",5106,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",12,1,0.126928381417881,FALSE,TRUE,"x"
"5107",5107,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",12,1,0.182672149319939,FALSE,TRUE,"x"
"5108",5108,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",12,1,0.359467160170971,FALSE,FALSE,"m"
"5109",5109,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",6,1,0.113286296365812,FALSE,TRUE,"x"
"5110",5110,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",18,1,0.44580766713237,FALSE,FALSE,"m"
"5111",5111,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",18,0,0.576030807994941,FALSE,TRUE,"m"
"5112",5112,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",12,1,0.142761036262907,FALSE,TRUE,"x"
"5113",5113,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",18,1,0.536440266127122,FALSE,FALSE,"x"
"5114",5114,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",18,1,0.17590453532544,FALSE,TRUE,"x"
"5115",5115,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",6,1,0.133143900586513,FALSE,TRUE,"x"
"5116",5116,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",6,1,0.160766451390376,FALSE,TRUE,"x"
"5117",5117,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",12,1,0.490527348027599,FALSE,FALSE,"m"
"5118",5118,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",18,1,0.156100359636274,FALSE,TRUE,"x"
"5119",5119,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",18,1,0.329369087405962,FALSE,FALSE,"m"
"5120",5120,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",6,1,0.147658651653662,FALSE,TRUE,"x"
"5121",5121,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",18,1,0.136777040730928,FALSE,TRUE,"x"
"5122",5122,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",18,1,0.161977498105181,FALSE,TRUE,"x"
"5123",5123,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",18,1,0.367695154027441,FALSE,FALSE,"m"
"5124",5124,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",12,1,0.166697018390819,FALSE,TRUE,"x"
"5125",5125,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",12,1,0.247676862688154,FALSE,TRUE,"x"
"5126",5126,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",6,1,0.23253877875309,FALSE,FALSE,"m"
"5127",5127,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",18,1,0.333714607970851,FALSE,FALSE,"m"
"5128",5128,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",6,1,0.17319748972764,FALSE,FALSE,"m"
"5129",5129,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",18,1,0.502762481749233,FALSE,TRUE,"m"
"5130",5130,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",6,1,0.18655462261152,FALSE,FALSE,"m"
"5131",5131,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",18,1,0.450972425180803,FALSE,FALSE,"m"
"5132",5132,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",12,1,0.202511944030129,FALSE,TRUE,"x"
"5133",5133,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",18,1,0.158878643276121,FALSE,TRUE,"x"
"5134",5134,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",18,1,0.687767676946223,FALSE,FALSE,"m"
"5135",5135,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",6,1,0.251879907168948,FALSE,FALSE,"m"
"5136",5136,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",18,1,0.429707869629667,FALSE,FALSE,"m"
"5137",5137,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",18,0,0,TRUE,FALSE,""
"5138",5138,"56ea052d",23,"L","Female","Phone present","2nd","more than 3 hours",">3","Regular (slight condition)","2021-08-12_15h33.57.638",6,1,0.0804989875135152,FALSE,FALSE,"m"
